X,Y,Z
4290922.19497681,-2493309.03110892,12080
4290922.19497681,-2492583.50487007,12042
4290922.19497681,-2491857.81256891,12061
4290922.19497681,-2491132.28633006,12037
4290922.19497681,-2481700.445225,12008
4290922.19497681,-2480974.75292384,12037
4290922.19497681,-2480249.22668499,12060
4290922.19497681,-2479523.70044614,12091
4290922.19497681,-2478798.17420729,12089
4290922.19497681,-2478072.64796844,12075
4290922.19497681,-2477347.12172959,12021
4290922.19497681,-2476621.59549074,12024
4290922.19497681,-2475896.06925189,12032
4290922.19497681,-2475170.54301304,12096
4290922.19497681,-2474445.01677419,12087
4290922.19497681,-2473719.49053534,12103
4290922.19497681,-2472993.96429649,12120
4290922.19497681,-2472268.43805764,12127
4290922.19497681,-2471542.91181879,12124
4290922.19497681,-2470817.38557994,12122
4290922.19497681,-2470091.69327878,12116
4290922.19497681,-2469366.16703993,12071
4290922.19497681,-2467915.11456223,12006
4290922.19497681,-2425833.92845968,12001
4290922.19497681,-2425108.40222083,12109
4290922.19497681,-2424382.87598198,12300
4290922.19497681,-2423657.34974313,12420
4290922.19497681,-2422931.82350428,12365
4290922.19497681,-2422206.29726543,12338
4290922.19497681,-2421480.77102658,12326
4290922.19497681,-2420755.24478773,12322
4290922.19497681,-2420029.71854888,12284
4290922.19497681,-2419304.19231003,12242
4290922.19497681,-2418578.66607118,12205
4290922.19497681,-2417853.13983232,12167
4290922.19497681,-2417127.61359347,12092
4289994.33013916,-2503030.92917261,12167
4289994.33013916,-2502305.31884837,12234
4289994.33013916,-2501579.70852413,12287
4289994.33013916,-2500854.0981999,12288
4289994.33013916,-2500128.48787566,12296
4289994.33013916,-2499402.87755142,12274
4289994.33013916,-2498677.26722719,12239
4289994.33013916,-2497951.65690295,12178
4289994.33013916,-2497226.04657871,12125
4289994.33013916,-2496500.43625448,12129
4289994.33013916,-2495774.82593024,12132
4289994.33013916,-2495049.215606,12110
4289994.33013916,-2494323.60528177,12122
4289994.33013916,-2493597.99495753,12078
4289994.33013916,-2482713.67401242,12020
4289994.33013916,-2481988.06368818,12042
4289994.33013916,-2481262.28728239,12094
4289994.33013916,-2480536.67695815,12118
4289994.33013916,-2479811.06663391,12135
4289994.33013916,-2479085.45630968,12130
4289994.33013916,-2478359.84598544,12125
4289994.33013916,-2477634.2356612,12140
4289994.33013916,-2476908.62533697,12151
4289994.33013916,-2476183.01501273,12167
4289994.33013916,-2475457.40468849,12173
4289994.33013916,-2474731.79436425,12173
4289994.33013916,-2474006.18404002,12183
4289994.33013916,-2473280.57371578,12194
4289994.33013916,-2472554.96339154,12204
4289994.33013916,-2471829.35306731,12209
4289994.33013916,-2471103.74274307,12218
4289994.33013916,-2470377.96633728,12220
4289994.33013916,-2469652.35601304,12198
4289994.33013916,-2468926.7456888,12122
4289994.33013916,-2468201.13536457,12086
4289994.33013916,-2467475.52504033,12052
4289994.33013916,-2423938.24125988,12051
4289994.33013916,-2423212.63093565,12212
4289994.33013916,-2422487.02061141,12210
4289994.33013916,-2421761.41028717,12230
4289994.33013916,-2421035.79996294,12265
4289994.33013916,-2420310.1896387,12277
4289994.33013916,-2419584.57931446,12137
4289994.33013916,-2418858.96899023,12098
4289994.33013916,-2418133.35866599,12052
4289066.88995361,-2503320.80044672,12078
4289066.88995361,-2502595.10609092,12125
4289066.88995361,-2501869.41173513,12141
4289066.88995361,-2501143.71737933,12141
4289066.88995361,-2500418.02302354,12165
4289066.88995361,-2499692.32866774,12163
4289066.88995361,-2498966.63431195,12149
4289066.88995361,-2498240.93995615,12093
4289066.88995361,-2497515.24560036,12048
4289066.88995361,-2496789.55124456,12044
4289066.88995361,-2496063.85688877,12060
4289066.88995361,-2495338.16253297,12057
4289066.88995361,-2494612.46817718,12048
4289066.88995361,-2493886.77382138,12029
4289066.88995361,-2484452.58109526,12014
4289066.88995361,-2483726.88673946,12023
4289066.88995361,-2483001.19238367,12053
4289066.88995361,-2482275.49802787,12103
4289066.88995361,-2481549.63757128,12136
4289066.88995361,-2480823.94321549,12173
4289066.88995361,-2480098.24885969,12197
4289066.88995361,-2479372.5545039,12204
4289066.88995361,-2478646.8601481,12213
4289066.88995361,-2477921.16579231,12234
